15
2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.130118143893036	0.0147723183836523	-0.0388043069558529	0.0167214034637085	0.0530123705161301	-0.0235365150376648	-0.0753706065773270	-0.0148740199303698	0.548590001508187	-0.00752794985259070	-0.00542878590607264	0.00182098406686215	-0.00150265249561379	0.221215524144304	0.0248572393773945
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.0630136618112885	0.0120820450580142	-0.413570714414154	0.0224890030585263	-0.00947073822849423	-0.0489852712321514	-0.431657687817128	-0.0410534786447636	0.205057545910246	-0.0905571322534036	-0.0168183161219825	-0.0806428515929425	-0.0121760316490625	0.0308562985604173	-0.00299698170371934
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.0224890030585263	-0.00947073822849423	-0.0489852712321514	0.00800869236408835	0.00345027331239059	-0.161247141546900	-0.0501201070650562	-0.165991018352088	0.0840701093405186	-0.0168183161219825	-0.0378825096406071	-0.0122657910874185	-0.0369948327431700	0.0299937545461883	0.00294802983840761
0.0645515259556106	0.0142065673338556	-0.409176074123973	0.0236928543320109	-0.000884030958812289	-0.0451153323221952	-0.432324639056024	-0.0362266682696399	0.246456882486699	-0.0891136938249165	-0.0149594933233456	-0.0800123885890773	-0.0100731224577751	0.0424076575173457	-0.00174430402955988
0.0142065673338556	-0.0187426767307306	-0.0376500856839091	-0.000884030958812287	-0.000485901634140836	-0.162487919099059	-0.0362266682696399	-0.169086918057178	0.0514329742361973	-0.0140819788893057	-0.0382360371210507	-0.0100731224577751	-0.0388121502333078	0.0140410230332692	0.00101219162596887
-0.840833761941102	-0.0787035643286727	0.329645448891049	-0.0952354393872514	-0.328478937451147	0.161325728425539	0.580378834593037	0.107285727980688	-3.62948444278257	0.0658024234192023	0.0340695030584719	0.00484250082696421	0.0109681922588807	-1.38459056939433	-0.151330631191102
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.169756545417859	-0.0262580105383682	0.0141387049314742	-0.0272252844107641	-0.0752308698642207	0.0274922255498854	0.0566563002239934	0.0154337327568577	-0.686974395679982	0.00169836134089049	0.00726001356573343	-0.0101966454565020	0.00121708733915570	-0.307298765062950	-0.0362937162814119
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.372146059955310	0.0283921605320334	-0.196835990274267	0.0389531539130637	0.0841027391623156	-0.0631987992177026	-0.279708063166101	-0.0432646074783127	1.37340974426255	-0.0427758569687416	-0.0190745228353670	-0.00978597903771224	-0.00967780819392382	0.536697759758784	0.0576977562112755
0.0283921605320334	0.0898724829747485	-0.0335703623541449	0.0841027391623156	0.0190776315998898	0.0267503804137589	-0.0432646074783127	0.0411179018716062	0.0997926106678571	-0.0105996350497490	0.00780992697357698	-0.00967780819392382	0.0208903695456194	0.0742617886137119	0.0107482174658238
-0.196835990274267	-0.0335703623541449	1.31428214173308	-0.0631987992177026	0.0267503804137589	0.125527870498375	1.37340974426255	0.0997926106678571	-0.656086965903095	0.277984627594251	0.0463798153700679	0.247521228071186	0.0329771013226894	-0.101552623340270	0.00840508585309926
0.0389531539130637	0.0841027391623156	-0.0631987992177026	0.0848406308671681	0.0154953593619946	-0.0271854000086132	-0.0737800555756630	-0.0147322753937564	0.134262808641040	-0.0190745228353670	-0.00471848589062449	-0.0158943138338521	0.00833179377481036	0.0791417818763040	0.0106564333391325
0.0841027391623156	0.0190776315998898	0.0267503804137589	0.0154953593619946	0.0957651263434398	-0.0142753403335631	-0.0147322753937564	-0.00415139369978131	0.515262748141874	0.00780992697357698	-0.00104832062109671	0.00833179377481036	0.00285495270219907	0.228360439503298	0.0275591455932481
